Synonym,Expression WT,Expression dapF_parent,Expression dapF_sup_1-1,Expression dapF_sup_3-1,Expression WT 2,Expression dgk_parent,Expression dgk_sup_1-1,Expression dgk_sup_2-1,Expression dgk_sup_3-1,Expression WT 3,Expression entC_parent,Expression entC_sup_1-1,Expression entC_sup_2-1,Expression entC_sup_3-1,Expression WT 4,Expression ppk,Expression ppk_sup_1-1,Expression ppk_sup_1-2,Expression WT 5,Expression zwf_parent,Expression zwf_sup_1-1,Expression zwf_sup_1-2
b1733,-0.020420254459311504,-0.1398530072831905,-0.009304163703109936,-0.024225550935675022,-0.020420254459311504,-0.14294889165756586,0.07950600265409702,0.34429125097833735,-0.18150829460000106,0.025457769506325834,-0.4126761530396482,-0.2729039779791831,-0.07194334482656584,0.5277051588026431,0.03580299387160779,-0.13260373533965986,0.10891943721009967,0.01499842843817567,-0.020420254459311504,-0.21343247972625967,-0.06871035277721105,-0.23792386612694183
b1734,0.0031878547025758763,0.1419130383382996,0.21712591564131833,0.33413345930182126,0.0031878547025758763,0.09834647976807709,0.6137344725370251,0.5984742433576602,0.3925341069198345,-0.2904740684938336,-0.18439742891219968,-0.015050717425809212,0.02311301573548641,0.1150149152546962,0.28091050438610665,0.32963322025057007,0.5970038625995944,0.5381913910344367,0.0031878547025758763,0.09329327818975841,0.38939336954605186,0.13499745513774353
b1735,-0.05061292170288345,0.3533660700155816,0.31876829574193777,0.4850036005742415,-0.05061292170288345,0.03527662446063018,0.36190490773278783,0.30446132556516603,0.1621167038897413,-0.16354998550896527,0.03307316207332778,0.3769184886406549,-0.10047801886295171,0.15865728328708584,0.3153887506176152,0.2162977377153663,0.393139404873206,0.6291440158831769,-0.05061292170288345,-0.03875632980624144,-0.09735151142190035,0.09924719481689048
b1736,-0.07800514077909915,0.1956313076171936,0.2641190151272754,0.3425289373661706,-0.07800514077909915,0.02696361108394818,0.04032386259379406,0.5141852201633728,0.14152539399627795,-0.05963951714855131,-0.41870726210458176,0.2220815271308756,-0.3325111118853439,-0.3778250439114137,0.29365493948584653,0.2049795621503132,0.07475399777733127,0.26819950007825755,-0.07800514077909915,-0.2582144621240081,0.025507095295561832,0.06712743026950241
b1737,-0.0256147757020051,0.175448650484756,0.2646322868492741,0.13662107679069557,-0.0256147757020051,-0.17037869943307193,0.22290040143868062,0.00815321780589695,0.17857300895423467,-0.10952264398087053,0.038095662907926875,-0.06367422148290369,-0.06296255130313344,0.3206263665860962,0.1863669710868856,0.2227247449652816,0.24763426947617528,0.16906834495255996,-0.0256147757020051,0.14986632361005148,-0.060634657427784844,0.3922073972657183
b1738,-0.0399172681708011,-0.20077789131510748,0.12542098221111786,0.07009761248026836,-0.0399172681708011,-0.5961440976766559,-0.24603472893172906,-0.2596851608683117,-0.1562397918511298,0.17104965114430648,-0.6821175641877555,-0.38878048396460496,0.10937733562946983,-0.6800332963639701,-0.051297846631901844,-0.1382533384361775,-0.20883525263393032,-0.3872556334596724,-0.0399172681708011,0.016060993995149264,-0.1455841339348498,0.056052939130525115
b1739,-0.12776720451758994,0.22144375469304656,0.08847355155896341,-0.22353258251618158,-0.12776720451758994,-1.3145336695065417,-1.7970321836435463,-1.6796049402001971,-0.44783722098236023,0.4162936843415892,-0.25268857348936447,-0.18896457721417903,0.17938971338865883,0.20544731848036513,-0.03299207078882027,-0.6741559915469626,-1.272158424588823,-0.1644195848148522,-0.12776720451758994,-0.22118165959080027,-0.6990629578515923,-1.364546869442079
b1740,-0.05801495003759971,-0.15445500289840197,-0.2687855171563829,-0.2632850499059618,-0.05801495003759971,-0.31092454086026944,-0.11616799415752155,0.2177887630157258,0.04490124218156133,0.018738478763852484,-0.16434157981044262,0.10316434625867466,0.07636601555412792,0.3853906417662607,0.15530637134894487,-0.09667340236150856,-0.053436317287096635,-0.02313235167051264,-0.05801495003759971,-0.22678019548033124,0.004013875048128668,-0.13248068879522723
b1741,0.0923831614269015,0.4033630610725316,0.5541234080182647,0.7531972532391915,0.0923831614269015,0.28439271968946755,0.5606956621786399,0.7096278656748245,0.23082387608025146,-0.5745689998338168,0.027455727791430906,0.2144798430274073,-0.3056437938173633,-0.06801771811386503,0.2974195155531145,0.37077954062101304,0.4426659468861476,0.38709233421032874,0.0923831614269015,0.2577606947826716,0.21179745915931036,0.16938034795987988
b1742,-0.07342680987412076,0.21447328053506154,0.45078480412552524,0.31513737576478384,-0.07342680987412076,3.8206671056105272,2.367227326026179,2.0882386930144503,0.8681252450265758,-0.14769398129632028,1.5007104827695792,2.5104039692660765,1.0907719293001397,0.23988795727053103,0.3679744109186823,0.40649043108425886,0.43283139508990975,0.3496193412487546,-0.07342680987412076,0.329221686821363,0.2762317050045865,0.5850094689462705
b1743,-0.1565592481683673,0.16929412619982287,0.44670755459394496,-0.1771624448123985,-0.1565592481683673,-0.5274087443504207,-0.5911629471680149,-0.4643732643456091,0.03541701897588112,0.369205223010165,-0.5557665080894609,-0.5731010812094088,0.40386799231535253,1.0519218083176458,0.10047252149493602,-0.37264963036682985,-0.45038522345756915,0.15914407781433226,-0.1565592481683673,-0.32598470339047747,-0.19119709026962806,0.044470610112011144
b1744,-0.07817938346588793,0.3829616441653547,0.13829798723607967,0.0758571307905842,-0.07817938346588793,-1.7837886921965163,-1.9699397418688285,-1.662308998771185,-1.400697030649,0.5812059443307289,-0.7024468038303135,-0.14602127993824965,0.12884432049433503,0.25608901079392776,-0.3466677939330629,-0.8858871318410517,-1.4372879028819614,-0.25800321805055093,-0.07817938346588793,-0.44250799327998536,-0.7012248916522004,-0.6592671258917404
b1745,-0.03313227902479765,0.4616320077284002,0.25362399013977144,0.27192813029210083,-0.03313227902479765,-1.2733946111921695,-1.053555593028158,-0.923440616335197,-0.9227024439959997,0.525656145991974,-0.3023950323789084,0.12094818228531268,0.4486676161042469,0.32850370773023285,-0.4262593089175808,-0.7292353211260336,-1.0313334678864465,-0.44761466565503394,-0.03313227902479765,-0.21991520220703742,-0.5336625028613027,-0.4987863365198131
b1746,-0.021033874088875137,0.3584330995809184,0.18362628485021926,0.058523725688775396,-0.021033874088875137,-1.5303086074334344,-1.5236173152040897,-1.5550791810320361,-1.3585193852838124,0.6852963664393097,-0.5912081256914652,0.019497326752103472,0.36565456899127113,0.3963746831959898,-0.6221947441726845,-1.1519129463525353,-1.2991710054274273,-0.5613557975738905,-0.021033874088875137,-0.374411524384342,-0.6499692916617659,-0.6950951422643867
b1747,-0.06535218486765171,0.46898838704155743,0.3442107338920639,-0.0383898949372532,-0.06535218486765171,-2.374406328869056,-2.368922152225775,-2.394650307148938,-1.8597941949709331,0.7387693281485515,-0.45211803115571403,-0.1007568317533214,-0.03902573227871198,0.7753623346842815,-0.5427127735455963,-1.6232627430160664,-2.0336766866374987,-0.5130933965327951,-0.06535218486765171,-0.5953990045608815,-0.8500896715580526,-0.8790204700138096
b1748,-0.04220397694881983,0.5242520275482572,0.4354402220049294,0.11161969982682063,-0.04220397694881983,-2.2629076259072076,-2.4764524338271583,-2.2960192233759935,-1.7214449058866717,0.7497088113864478,-0.48127786796211014,-0.2760918431972077,-0.39408287351014115,0.9241828669662637,-0.6230968805399888,-1.785264308873181,-2.23089830061091,-0.511370187190388,-0.04220397694881983,-0.7145331990660875,-0.8281238623223057,-0.9120858927395479
b1749,0.061091238013031735,0.2537685234686382,0.5184705471181736,0.37463793589912964,0.061091238013031735,-0.1791826634482998,-0.03505106479130049,-0.1753742275992174,-0.03925843909589055,-0.13723413051298472,0.10869908595985311,0.284810733881927,-0.3278793903266415,-0.4652945096499792,-0.046039583526110484,-0.015299494267916103,0.1114833298486273,-0.27997556863873463,0.061091238013031735,0.04478037240346211,-0.06501776434742013,0.09902949759498902
b1750,0.3040846262514125,-1.0707962314351493,-0.8658343412838532,-0.23656119672776343,0.3040846262514125,1.4299847497763558,1.517775586772677,0.731314599515902,0.9551277395954729,-1.3310256391605173,0.033535264251643326,0.018964416461430655,-0.4520760603083742,-0.8234716963254938,0.41877176040627706,0.977072811835634,1.0928041131751982,0.6882093475697744,0.3040846262514125,0.0702419497264084,-0.3436168585300856,0.4617938375059554
b1751,0.16741184134478648,-0.6058730969210351,-0.8810416898222446,-0.11329559849366255,0.16741184134478648,1.0131099348443415,1.0270449877563008,0.4381030183737251,0.5326788403672249,-0.6034073530114372,-0.19433230024288806,-0.020127082615001957,-0.33562528873559283,-0.3752442738219739,0.10117182897707866,0.595222030815699,0.7960175768374054,0.20784236722700133,0.16741184134478648,-0.0960079833128673,-0.332304740520986,0.2646685190188707
b1752,0.030934538955163404,0.14177056740406702,0.21019961748811822,0.16599511016616653,0.030934538955163404,0.4027380764404862,0.47324993113717184,0.08664791190450938,0.009253830219983605,-0.11324260164033895,-0.12302898585412203,-0.03338932982406684,0.1066487160498335,-0.3310066264229865,0.020438984774848734,0.22430957416873776,0.3922312608968199,0.0739035583067933,0.030934538955163404,0.11825484623367499,0.04366018471883182,0.0855726863365649
b1753,0.03486555813560832,-0.07723409681225668,-0.16731194843044017,0.05451559890553748,0.03486555813560832,0.17476602532608831,0.4080598520702421,0.09503506630649117,-0.009259239193741386,-0.050227222821826345,-0.04568133802710994,0.1044547763618282,0.24712505301798782,0.053553919323375165,-0.054369451585000395,0.03045888681570874,0.34226419223377746,0.1301026130582783,0.03486555813560832,0.025659202873554943,0.15259979639073817,0.0158592925254748
b1754,0.012016364626952658,-0.3519572627561529,-0.3915520708227995,-0.14618874838773932,0.012016364626952658,0.10011007563431518,0.25112895443221195,0.09410214803572492,0.04766809241458825,-0.1885509149196234,0.021207064411453036,0.22969407927388463,-0.1280170727625558,0.2145399494768956,0.15250182103876408,0.229325336743051,0.3499828505252305,0.21104419723158774,0.012016364626952658,-0.09854450002231596,-0.07425014873148461,-0.00647220583708874
b1755,0.08064821747973638,-0.1695276486854203,-0.18515091553573326,-0.10736405583613351,0.08064821747973638,-0.0553345370202617,0.15052003854995688,0.11253434886773783,0.11315184638846587,-0.1681589113920517,0.1408576289774105,0.2643296507669971,-0.13342068890012532,-0.3641971583576848,-0.0737857410471574,0.15037144872607588,0.17148262502374068,-0.08552376759668023,0.08064821747973638,0.0890923346849054,-0.131673126510094,-0.11319019954099352
b1756,0.13853612408973937,-0.3628262484650757,-0.024890184851388497,0.13440399082938326,0.13853612408973937,0.23432630859194625,0.24658025891124646,0.011139611220941648,0.18931087700377525,-0.6150428748975884,-0.16562218258877048,0.7072539971214828,-0.29791413386777754,-0.5930358158907101,0.1994345026283706,0.24635476295033154,0.27822116665708685,0.17693306312713508,0.13853612408973937,-0.023729494874153767,0.08599637041708363,0.12290777763510574
b1757,0.3185448507222963,-0.8173109177029336,-0.8990235886979454,-0.47530609655388556,0.3185448507222963,0.5998781575026939,1.3677635014232923,0.66418522733444,0.7139323703309328,-1.0604559869042502,-0.19659503137238188,0.039588011645117493,-0.4989297580440941,-1.0288172918450558,0.10482143473736016,0.47884988049513755,1.013496452563933,0.380712067719867,0.3185448507222963,-0.04312436579770651,0.2554048595717324,0.4384883762571872
b1758,0.013474954140936246,0.1544148654316353,0.3313971470508077,0.40526800260810547,0.013474954140936246,0.26341555348229084,0.526713000557564,0.46381717061102834,0.06474894548159704,-0.11539394927913005,0.10771785709776016,0.5865583648889776,0.5443077928289248,0.06106610496947007,0.07496908685632087,0.275909560147251,0.30898159069302,0.20371899841571905,0.013474954140936246,0.1775504442182132,0.23807157512187094,0.14739610924806534
b1759,-0.023618378933496054,-0.038961817648110575,-0.028041568299898234,0.11750786360260435,-0.023618378933496054,-0.0800353800529452,0.6881696702515927,0.4657757699726086,0.26270394337275027,-0.4286687057685694,-0.08294090441919977,0.39407081852709736,-0.031275958490070366,-0.14435834485734267,0.49952384256905935,0.2795364559314151,0.5941552997229844,0.38836298317141216,-0.023618378933496054,-0.03948806459912868,0.3997973577377807,0.2545555324775157
b1760,-0.12365261397923266,0.12925343317860705,0.22730918605729578,0.2859888342356185,-0.12365261397923266,2.901190386043051,1.6730193729130067,1.2415148858015388,0.5569776155464896,0.16977135699072976,1.2137200559733787,1.9358522523823534,0.6455847021906727,0.37320380351114624,0.2011864849469669,0.00537927542058414,0.043011635162538475,0.03089278342922963,-0.12365261397923266,0.05057788821351217,0.1880495545445786,0.01544149797124561
b1761,0.22877109394287398,-1.2792190958507792,-1.252472799567638,-0.7427627776264458,0.22877109394287398,0.7091191361621663,0.6735995361342324,0.3794724551804922,0.19792926295674995,-1.2306735811837433,0.6817350526004757,0.374361996277055,-0.8613059444212148,-0.9069511638735639,0.5443602993551178,0.070774663265464,0.8208020860194134,-0.13294880509935592,0.22877109394287398,0.14732676718887827,0.4722813206433285,0.45809306013110795
b1762,-0.04928450063183698,0.2996712196958822,0.33627757831186433,0.433732443940239,-0.04928450063183698,-0.25787763270143294,0.17437153572105069,0.32145286763784675,-0.0015208452368287162,0.13983406592874492,-0.45108525097938035,0.0669029310979874,0.1187194800406457,-0.026417703314614904,0.008019435966766908,0.052307619557522944,0.3146406902117649,0.21326836351470213,-0.04928450063183698,0.08197324101556469,0.21670577062640284,0.053830587968845656
b1763,0.06900251001463209,-0.6091421272384729,-0.5749833348176376,-0.15496334901784792,0.06900251001463209,0.5589692447222339,0.3732761238737683,0.5351591056082774,0.32573118255504907,-0.46951389851624503,0.2598479099996194,0.7021357533747317,-0.3278983112253919,-0.3451650580181056,0.2625063684723479,0.37301836739975025,0.4093623942098996,0.19707701137412892,0.06900251001463209,0.06204396666768908,-0.10661570243543883,0.07269387964924201
b1764,0.04542160860310629,-0.11414936859535008,-0.4302264995660048,-0.15495608314493214,0.04542160860310629,0.12699156150131152,0.10741198064792057,0.24109073225293365,-0.08946519121180208,-0.01865362155027439,-0.1649640957985734,0.11136193256076599,-0.10656317359427936,0.3923041175674533,-0.11761120425904537,-0.12591124007648347,0.053910765122458404,0.05871785853541844,0.04542160860310629,-0.09559676257370553,-0.10227242233670264,-0.3163766659562057
b1765,-0.028266956457919434,-0.14146273673407084,-0.41742205240718455,-0.14459852634296855,-0.028266956457919434,-0.036824469000239723,-0.16629616382987145,0.29082868120782823,-0.33244985335173993,0.051302901304796755,-0.02008034720559504,-0.013605115007485402,-0.03461834087192983,-0.020347063170837565,0.03349796806895977,-0.08383600915830769,-0.029652071199660845,-0.08232209085618081,-0.028266956457919434,-0.18364978547460797,-0.20015149524839426,-0.26748733991748797
b1766,0.07295410963551507,-0.12642288691477743,-0.38466423535461436,0.09739038579757597,0.07295410963551507,0.16692504993651625,0.2407571237984123,0.09188188371376693,0.0062779344990095964,-0.30291000401428203,0.0900234540467526,0.39675673596344385,-0.2933548846921381,-0.5674214292456763,0.08404767510773592,0.30559106925089585,0.28755691282709783,0.002844808189242265,0.07295410963551507,0.1086235736488197,-0.21190266213290299,-0.07293725757626124
b1767,0.079813174670051,-0.23534124983885052,-0.62441212895029,0.12830092485217026,0.079813174670051,0.11518405745002136,0.3537132040104565,0.083627177396282,0.1078225134971782,-0.5269039785944258,0.2669125514293711,0.7585461399372928,-0.11776916332127119,-0.72174403571002,0.28746445458427416,0.4705068506135106,0.590176327830922,0.058120235101193796,0.079813174670051,0.14954676101864628,-0.029593376822337536,0.14501517295585842
b1768,0.021041816002429492,0.03227891658525506,-0.0352961301980943,0.26245388296835515,0.021041816002429492,0.10321664809479625,0.2942472396403182,0.14088386912290707,-0.05128687623620243,-0.3014560432888973,0.10033801522100605,0.6406110221411199,-0.17881379590445468,-0.3416221829813946,0.23833059528160527,0.37182408615766294,0.40943056326754723,0.03532967915748708,0.021041816002429492,0.15408153542056446,0.04652146475325081,0.11924750947434726
b1769,-0.07078827502947715,0.19536344456495058,0.9218180725070255,0.4312973734866814,-0.07078827502947715,-0.28372817410123935,-0.010298368432599458,0.16122866229985577,-0.042719644472942186,0.0435528005130883,-0.2846375601249353,-0.2128119102779779,0.09011289319082538,1.3274966988415902,0.1688120245753426,-0.010427603639797667,0.22349319580771188,0.3221437894465188,-0.07078827502947715,-0.06350831755233644,-0.09916000624042531,0.2809820489865086
b1770,-0.0771290074625608,0.28577517316509926,0.4501935799348651,0.3726150953111129,-0.0771290074625608,0.1184468489575492,0.21684056306102217,0.3032821205299787,0.2320747479898122,-0.2149403234915781,0.022918410376650655,0.312034952061218,-0.472756575602302,-0.5151741407633648,0.44632734587925915,0.21659444485832546,0.40308178801066585,0.3578326085438497,-0.0771290074625608,0.11294613026704114,0.040199668026309254,0.3595162925255
b1771,-0.057401638649745235,0.16106026583043076,0.35094927697119194,0.24086857864025701,-0.057401638649745235,-0.014350076464435813,0.3148471364620937,-0.035294664816166776,0.276725779274799,-0.11120643504729805,-0.015477592897085501,0.07284493474496723,-0.08155031740984969,0.18105167247543508,0.28341135099653425,-0.008783316654941697,0.3362198294298817,0.2685828475451367,-0.057401638649745235,-0.05156831265379003,0.20982659303201023,0.2334477408185831
b1772,0.019489717441932786,-0.42520242049489304,-0.05034501456582813,0.01764318918094493,0.019489717441932786,0.06348209895881324,0.06927444568035102,0.04208497051431215,0.6005110783995269,-0.42520242049489304,0.062330466599886,0.5162640348515108,-0.42520242049489304,0.26267085894438585,0.36673326816909463,0.39850356921043223,0.08440405575924753,0.03685026935523039,0.019489717441932786,0.025452958223531608,-0.0036750141832750938,0.3159606463559211
b1773,0.09226660544176446,0.03132300684434075,0.016538406576416642,0.09026991617004815,0.09226660544176446,0.48794925123684324,0.14598903362550503,0.455213575912023,0.7084621368698989,-0.3989878846255602,0.48619674695014353,0.6203516633869075,-0.3989878846255602,0.04597298963892926,0.12218806830026668,0.4965857088275258,0.162274042317249,0.11102437266574289,0.09226660544176446,0.09871273911415446,0.06719620040834479,0.4093663368974653
b1774,0.0,0.0,0.3456617737367739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45780907518607,0.0,0.0,0.0,0.0,0.0,0.0
b1775,0.060778146153477874,0.017547704911429707,0.007176359687245226,0.059349707239137184,0.060778146153477874,0.09498496626638359,0.09951368627403462,0.07830555967354075,0.07864747312265136,-0.2646153002379625,0.09408525023832642,0.16517331914649175,0.04172433602843406,0.253883863001463,0.08228086177752886,0.09943003308743731,0.11136960693639203,0.07423704143261656,0.060778146153477874,0.06539526852706401,0.042901776625202115,0.055395867205628724
b1776,0.004999834788504742,-0.04659885887163345,-0.059042998543272496,0.0033017222399815416,0.004999834788504742,0.045529902681287815,0.05087674988698859,0.02579925889120016,0.02620432667879019,-0.04550676006057086,-0.395701361348912,0.1279212523930987,-0.01768913130024985,-0.395701361348912,0.03050725569505669,0.05077802411076304,0.06485389486021875,0.31421932025171617,0.004999834788504742,0.010485494714213728,-0.016284654151198008,0.5004022856948075
b1777,-0.07653434416880156,0.44822763543271193,0.30338498807266756,0.7067450619916507,-0.07653434416880156,0.05868343263898268,-0.15885277840727952,0.18373103823478676,-0.4270074578525396,0.13863989121617148,0.1346005504376322,-0.09254108838472153,-0.5207322545655915,0.3270868478239217,0.09096314129022964,-0.32474506579684714,-0.25458498943143315,0.15148778226740678,-0.07653434416880156,0.14937252236094967,-0.39606263712491874,-0.023946666630202174
b1778,-0.06497586407655653,0.28781931114403925,0.22001708259356434,0.6553027468793475,-0.06497586407655653,-0.10712747933865341,-0.11416407856736388,0.1619929668291915,-0.5310316021536439,0.11789833415055906,-0.032012399201321706,-0.21558594166600376,-0.4718579281394595,-0.3866576033876683,0.07702925807911498,-0.4774208412887173,-0.2509521165250099,-0.06474827071542855,-0.06497586407655653,0.11301635631852935,-0.27955755849577457,0.16351226654148654
b1779,0.20815324360576248,-0.8656288500047884,-0.7429800929854888,-0.184641479591944,0.20815324360576248,0.5640040986127879,0.5897727882634918,0.3778946389777822,0.6804744646682757,-0.5394644121560068,0.14778692957139405,0.6551213142855197,-0.230374603540886,-1.8799339365666867,-0.08499531866128507,0.2588142007013339,0.3864574905223215,-0.2819670642928269,0.20815324360576248,0.021312897297161015,0.08507073843548163,0.3779135789433248
b1780,0.24151376677779002,-2.029693880203295,-1.39877115174885,-0.4963343546937664,0.24151376677779002,0.7086162758670467,1.0301498761383208,1.274984549472764,0.9901896978245706,-1.5235151585717985,0.23748289130925038,0.5620524082016454,-0.8233695017350109,-1.232883876419368,0.7989738582384298,0.6042064646651397,1.2807392799219723,0.5609329995986867,0.24151376677779002,-0.10950298375151135,0.6714813992631967,0.556827107581503
b1781,-0.035605299411189506,-0.5087268053097169,-0.6094420672731546,-0.37361409954490066,-0.035605299411189506,-0.17781134135325694,-0.16328490568458198,0.10640688765179629,-0.21328669262396804,-0.012950625914695202,-0.09283921082451752,0.10403545664238756,-0.03600562242276251,-0.5492018570984665,0.11976652414826283,0.02057454622058419,0.11776808458287036,0.06612345740189252,-0.035605299411189506,-0.18887165903112946,-0.09996591418199996,-0.19095207054578633
b1782,0.10462608993314948,-0.7548851197688786,-0.7468165696848788,-0.006615584414076725,0.10462608993314948,0.16889618500746462,0.19677068745476411,0.015998103564022426,0.8448475987535247,-1.1117673926271685,0.7813957486423737,1.2567753236369414,-0.3604705233199903,-1.1914469247292123,0.797889122827721,0.6521434093414378,0.9587537716327601,0.18854644545047172,0.10462608993314948,0.23950517563669216,0.29401776440517313,0.2793918101996713
b1783,-0.002545925876312083,0.2015386867715101,-0.49807223996880534,-0.7495284665107107,-0.002545925876312083,-1.9224459174866695,-2.6505685894528677,-2.7623149396245714,-0.8323561874664218,0.7591081624979301,-0.9223952353235401,-0.990718951986377,0.3943317621701041,0.16012462695972385,-0.7514703848689965,-1.4280032405431475,-2.048748800266994,-0.15310242423768816,-0.002545925876312083,-0.3967368066848529,-0.7391745112560413,-1.820817428611333
b1784,0.04496719102700375,-0.03981275869461598,-0.7644416802077343,-0.8684063387224148,0.04496719102700375,-1.7363603418450158,-2.516179890936144,-2.6408333910849935,-0.9029584999378866,0.7881039712699147,-0.9212818400350375,-0.8710577069027314,0.30910317359619643,-0.2509720175488859,-0.9230055443509242,-1.3069388842307745,-1.9177287439454993,-0.3460519847800745,0.04496719102700375,-0.44821207667247354,-0.742256233853082,-2.1059038337638256
b1785,-0.09741333753298465,0.40059620598712975,0.37309017928076216,0.24900764675156695,-0.09741333753298465,-0.29946281578479694,-0.29514349126905837,-0.3153631680361048,-0.07062265443687499,0.15993256880409623,-0.3003208236364531,-0.23242022094743015,0.21113767672405737,0.42751339374023156,0.13230744379485782,-0.03975908784129378,-0.28383149058370755,0.28041253980289504,-0.09741333753298465,-0.09046812708949892,-0.12445807726993596,-0.3371824209990825
b1786,-0.016315257490255086,0.32617755077833666,0.20474737345761818,0.4419767342918024,-0.016315257490255086,-0.11244873391660981,-0.10428052478238625,-0.33790849953541546,-0.3374010373903966,0.020319217945054757,-0.11407505286844233,0.19290272848573276,-0.057047754192184885,-0.08723482226491608,0.028626554525710612,0.06373583114797277,0.08781494967050252,0.011937509219511533,-0.016315257490255086,0.2524779791971514,-0.05450483522030247,-0.18516720951147136
b1787,0.02015746447119504,0.1483151537307963,-0.022600586756174046,0.31753709944202946,0.02015746447119504,0.060081149820722324,0.19464757964973955,0.2926500967755459,-0.010330166515634787,-0.18399749825044864,-0.15474878894473765,0.2570898279868796,-0.0491936805504789,-0.31384375931185726,0.12352510483686441,-0.008396333447424631,0.2465657992331458,0.17851253073938178,0.02015746447119504,0.036452729348050106,0.20155319429062857,-0.12430985965163366
b1788,0.0,1.6719555705202707,2.5970049107770805,1.8038715872569266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8481526828907309,0.0,0.0,0.0,0.0
b1789,-0.016683540747771897,-0.33740596817728674,-0.1358627197426565,0.12320737078889366,-0.016683540747771897,0.012338211809546529,0.6426090837022365,0.4257494403509834,-0.12783872273981656,-0.3340382394888737,0.16673702579134364,0.21561519638461712,-0.08228855403333002,0.3489833253125192,0.3840888617321898,0.31933409228617204,0.47600982206600406,0.10310898372966237,-0.016683540747771897,-0.08239929838111637,0.13097239892199086,0.174805857124829
b1790,-0.05996952368220665,0.20137368187223226,0.3826732929476324,0.22446051607308704,-0.05996952368220665,-0.10051322978105093,0.4070307451210531,0.4032949771904115,0.01729845944193409,-0.11154823407019299,-0.24398636591538514,-0.17057616186737912,0.059988695772186684,0.22082918531599116,0.2914568051168147,-0.049447510785294746,0.21388816438066804,0.32309081160844455,-0.05996952368220665,-0.012363777462209846,0.18849238090427844,0.14867933618732643
b1791,-0.05541959506770788,-0.019125453629325273,0.04555266915659395,-0.059816757880367,-0.05541959506770788,-0.3599674534354369,-0.16482804003532925,-0.22408936318950712,-0.22311579449789898,-0.1295917941934852,0.04361207926205157,-0.08436740445865443,-0.18237001846884549,-0.16023116047720598,0.29585057939660775,0.058918929212245175,0.09257409055260846,-0.014614817402099023,-0.05541959506770788,-0.04129518828601597,-0.048419161803941346,-0.008626914742223546
b1792,-0.1832098135091913,0.28029906238256075,0.05079832365172354,-0.1454958019947563,-0.1832098135091913,-0.710388546864352,-0.49153146613862475,-0.19630314184908926,-0.38945409182711543,0.1611070871447957,-0.5440548202082542,-0.5180060714556785,-0.03488951028745646,0.36041300803660903,0.38852235338277197,-0.47654747673341546,-0.52138705737568,0.11490910767588858,-0.1832098135091913,-0.3670275993393588,-0.17229792816371425,-0.06809573838903127
b1793,-0.04595429562154152,-0.12246832141859532,-0.08613905598053728,0.11275756656285907,-0.04595429562154152,0.024089867451215774,-0.00910033471609939,0.2858855181155713,0.059219246090325584,0.06643077166928846,-0.12966829218162657,0.08444991466077134,0.2527648341396418,0.06892583181369938,0.07143211519533654,-0.11244959954618938,-0.021792217108677736,0.12607493006421944,-0.04595429562154152,-0.1730782186726656,-0.15585535406855566,-0.11053569263660856
b1794,0.10346998425055975,0.3145628670731879,0.3658016253715628,0.6177903873107926,0.10346998425055975,0.43824966322249903,0.4797163503144324,0.319784334509178,0.2461813380273279,-0.5842766665117889,-0.1690144818929502,0.25763914376580654,-0.6498850019154401,-0.4271888000865194,0.2738667137601096,0.4594702724375894,0.4564402200520137,0.40847403060846865,0.10346998425055975,0.16895784824207016,-0.2516413296775779,0.2104557155761153
b1795,-0.15847456330752507,0.4235525762321304,0.6267276549523517,0.020219367818901546,-0.15847456330752507,-0.8905089974371494,-1.2539439421501073,-0.985984589480223,-0.18393079180072291,0.24419831599363562,-0.132179687148283,0.4249570086780068,0.7259302506980116,0.7827384320925121,0.23122537392893872,-0.5163987976014814,-0.9638276881181165,0.029767286764205814,-0.15847456330752507,-0.030782896693567707,-0.7688753086509665,-0.782894042023794
b1796,-0.16495785664595153,0.8574486470445928,1.3363957604033896,0.7423011037669438,-0.16495785664595153,-0.07578075518578653,-0.06433097085274908,-0.11865204940883856,0.44543533768162735,0.6032053170895262,-1.5294915186756541,0.0935133636973986,0.33176280061790386,0.6364529810060473,-0.10833174715167226,-1.5294915186756541,-0.034724379862842714,-0.1292827331230506,-0.16495785664595153,0.4056311751380115,0.3355264503058022,0.37487750433159794
b1797,0.20006292452811758,0.5469482920252885,1.0505458409641637,0.1969936476278259,0.20006292452811758,0.27211398804454134,-0.7070823058435228,-0.7070823058435228,0.2380415654442275,0.10689353225917031,0.27025320052206414,-0.7070823058435228,-0.7070823058435228,0.5766621365771946,-0.7070823058435228,-0.7070823058435228,-0.7070823058435228,-0.7070823058435228,0.20006292452811758,0.2099494568957978,0.16128224332497565,0.18847166080247157
b1798,-0.21474414674116415,0.3135272742420758,0.3288405647142718,0.6536807193899428,-0.21474414674116415,-0.5376374481659303,0.25339257092071366,0.14306086846152066,-0.21627470026069284,-0.11170210072269882,0.23628542398107744,0.09894603998352602,0.34458250359017084,0.3818789065030357,0.7559345409461913,0.29386339938930783,0.8253605534427528,0.4265213318269243,-0.21474414674116415,0.3302915892827767,0.40896503527357275,0.361930330818689
