,Expression dapF_parent,Expression dapF_sup_1-1,Expression dapF_sup_3-1,Expression dgk_parent,Expression dgk_sup_1-1,Expression dgk_sup_2-1,Expression dgk_sup_3-1,Expression entC_parent,Expression entC_sup_1-1,Expression entC_sup_2-1,Expression entC_sup_3-1,Expression ppk,Expression ppk_sup_1-1,Expression ppk_sup_1-2,Expression zwf_parent,Expression zwf_sup_1-1,Expression zwf_sup_1-2
b1956,0.284453389,0.253756592,0.206450877,-0.761840263,-0.8259706,-0.641546029,-0.219313028,-0.63294253,-0.741466986,-0.041027268,-0.141554144,-0.31748219,-0.339850003,0.152003093,0.253756592,0.140862536,-0.40275917
b1957,1.584962501,1,1.584962501,-1.584962501,-1.584962501,-1.584962501,1,-2.584962501,-0.584962501,0.415037499,2.502500341,-1.378511623,-1.700439718,-0.700439718,1.222392421,0.415037499,0.415037499
b1958,-0.090197809,-0.090197809,-0.137503524,-0.40053793,-0.796466606,-0.652076697,-0.237039197,-0.569365646,-0.665580961,0.061400545,0.705256734,-0.308122295,-0.056583528,0.106915204,0.277533976,-0.044394119,-0.796466606
b1959,-0.584962501,-0.584962501,-0.847996907,-0.847996907,-1.584962501,-2.169925001,-0.847996907,-1.115477217,-0.893084796,-3.700439718,-0.2410081,0,-0.584962501,0,-0.584962501,-1.169925001,-0.584962501
b1960,0.131244533,0.162271429,0.099535674,0,0.929610672,0.440572591,0.131244533,0.341036918,0.874469118,-0.0489096,0.821029859,-0.378511623,0.106915204,-0.139724764,0.131244533,0.162271429,0.067114196
b1961,0.080170349,0.156119202,0.192645078,-0.271302022,0.425305835,0.040641984,-0.428843299,0.106915204,-0.056583528,0,1.132450296,-0.158697746,0.247927513,0,0,0.228268988,0
b1962,0.508464363,0.605140383,0.276517635,-1.062284278,-0.940293754,-1.242856524,-0.50589093,-0.986579484,-0.883485991,-0.126757142,0.835961842,-0.188445089,-0.257157839,0.267933205,0.079071571,-0.449307401,-0.626185163
b1963,0.562936194,0.862496476,0.053637964,-1.686842115,-1.343954401,-1.459431619,-0.40053793,-0.486698484,-1.032132621,-0.646639397,0.068269276,-0.216811389,-0.236440196,0.049468676,-0.113656782,-0.16175107,-0.415037499
b1967,0.818002166,0.49683159,-0.315264365,-2.032421478,-3.218834602,-3.032421478,-0.877143252,-2.331594429,-2.539911666,-0.422281172,-0.280968356,-0.713437059,-1.942918905,-0.079800711,0.171111916,-0.561115759,-1.021533162
b1968,0.308122295,0.415037499,0.465663572,-0.034765418,-0.485426827,-0.263034406,0.162271429,0.387023123,-0.331205908,-0.8259706,0.415037499,0.142019005,-0.157541277,0.208108195,-0.182864057,-0.637429921,-0.263034406
b1969,0.49410907,0.883675882,0.591719867,-0.127379306,-0.477321778,-0.105353,-0.14974712,-0.060541542,-0.575114715,-0.259087221,-0.102361718,-0.046794211,-0.345135486,0.030373649,-0.14974712,-0.394859617,-0.14974712
b1970,1.321928095,1.807354922,1.321928095,-1,0,0,0.584962501,-1.321928095,-2.321928095,0.263034406,1.137503524,-0.584962501,-0.584962501,0.415037499,1,2.169925001,1.321928095
b1971,0.800691192,1.175086707,0.537656786,-1.494764692,-0.95419631,-0.561878888,-0.199308808,-1.347923303,-1.559427409,0.050626073,0.567684509,-0.866733469,-0.784271309,0.175086707,0.255257055,0.133266531,0.04580369
b1972,0.888968688,1.584962501,0.637429921,-1.432959407,-0.847996907,-0.754887502,-0.169925001,-1.192645078,-1.497499659,0.196397213,0.058893689,-0.793549123,-0.700439718,0.106915204,0.289506617,0.332575339,0.152003093
b1973,-0.415037499,0.807354922,0.584962501,-0.415037499,-0.415037499,0,1.807354922,2,2.321928095,1,1.584962501,0.584962501,0.321928095,-0.415037499,-0.415037499,-1,0.807354922
b1974,1.807354922,2,1.321928095,-1,-1,-1,0,-0.415037499,-2,-1,0.321928095,0,-1,0,1,0,1.321928095
b1975,0.693896872,0.612976877,0.371968777,0.612976877,0.160464672,-0.180572246,0.304854582,0.527247003,0.270089163,-1.180572246,-1.91753784,0.807354922,0.584962501,0.222392421,-0.695145418,-0.443606651,-0.087462841
b1976,0.04580369,0.090197809,0.090197809,0.331205908,-0.199308808,0.331205908,-0.146841388,-0.678071905,-0.830074999,-0.476438044,-1,0.274174963,-0.10433666,0.274174963,-0.199308808,-0.047305715,0.04580369
b1977,1.169925001,1.906890596,1.700439718,0.584962501,1.321928095,1.700439718,0.321928095,0,2,1,1,-0.321928095,0.847996907,0.263034406,-1,0,1
b1978,0.415037499,0.502500341,0.415037499,-0.415037499,0,0.115477217,0,-0.347923303,-0.807354922,-0.347923303,0.099535674,-0.299560282,-0.415037499,0,-0.125530882,0.222392421,0
b1981,-0.711755031,-1.100526876,-0.471621028,0.119739244,-0.299560282,0.0138058,-0.176877762,0.486930418,0.879247841,-0.064609081,-0.191141487,0.206450877,0.138279375,-0.134092896,-0.153545258,-0.378511623,-0.299560282
b1982,0.023424346,-0.849285603,-0.556267068,-0.799860386,-1.237499314,-0.664396968,-0.650850436,-0.95337384,-1.173219579,-0.782882521,-1.57839583,-0.408751236,-0.459825421,0.26408402,-0.29428534,-0.578536232,-1.337034987
b1983,-1.316857105,-1.291766124,-0.827819025,0.117039421,0.163135836,0.757143476,0.937715722,2.089885504,2,-0.222392421,-0.605721061,0.310600089,0.244104677,0.123514536,-0.342392197,0.804449191,0.242570303
b1984,1.874469118,2.039528364,1.91753784,0,1.584962501,2.152003093,0.637429921,1,2.115477217,1.874469118,0,0.106915204,0.691877705,0.7589919,-0.584962501,0.152003093,1.289506617
b1985,1.142957954,1.087462841,1.115477217,-0.415037499,0,0.169925001,0.273018494,-0.343954401,-0.652076697,0.277533976,0.381870635,-0.607682577,-0.476438044,0.129283017,0.544320516,0.321928095,0.115477217
b1986,1.632268215,1.963474124,1.807354922,0.485426827,1.807354922,1.963474124,0.847996907,0,0.584962501,0.584962501,-1,-0.093109404,0.459431619,0.523561956,-0.321928095,0.485426827,1.263034406
b1987,0.485426827,0.847996907,0.678071905,0.485426827,-0.736965594,-0.321928095,0,1.584962501,1.874469118,0,0.736965594,0.61667136,0.180572246,0.678071905,2.632268215,2.847996907,1.137503524
b1988,-1.192645078,-0.540568381,-1.415037499,0,-1.678071905,-1.415037499,-1.415037499,1.099535674,0.777607579,0.777607579,1,0.169925001,-0.678071905,-0.192645078,-1.192645078,-1.415037499,-1.415037499
b1989,1.584962501,1.807354922,1.459431619,-0.415037499,1.584962501,2.087462841,0.584962501,9.869208251,9.869208251,9.869208251,9.869208251,0.222392421,0.415037499,0.584962501,-1,0,1
b1990,0.511500339,0.574694165,0.089267338,-1.74723393,-1.647698256,-1.554588852,-0.600392541,-1.23349013,-1.157541277,0.402546555,-0.465663572,-0.678071905,-1.152003093,-0.234465254,0.20029865,-0.38466385,-0.854149134
b1991,0.415037499,0.222392421,0.584962501,0.222392421,0,0.415037499,0,-0.678071905,-0.415037499,-0.192645078,1.087462841,-0.678071905,-0.415037499,0,0.415037499,0.222392421,0
b1992,0.584962501,1,1,0.584962501,0.584962501,1,0,0,0.584962501,1,3.169925001,-1,-0.415037499,0,0.584962501,0.584962501,0
b1993,0.678071905,0.485426827,0.847996907,0.263034406,0.485426827,0.678071905,0,-0.485426827,-0.807354922,0,1.514573173,-0.222392421,0,0,0.263034406,0.847996907,0
b1994,-0.093659107,-0.138328157,-0.102482958,0.330148602,0.330148602,0.467652125,-0.203283598,0.008933125,-0.073529035,0.152898899,0.456985681,-0.255944981,0.062584537,0.116023796,-0.156590363,0.437532137,0.310340121
b1996,0.222392421,0.584962501,0.222392421,-0.584962501,-0.263034406,0,0,-0.222392421,-0.485426827,0.192645078,1.584962501,-0.736965594,-0.736965594,-0.152003093,-0.263034406,0,-0.263034406
b1997,0.306246473,0.10342959,-0.111421283,-0.376563351,-0.232173442,0.10342959,-0.009781021,-0.443870181,-0.741364058,-0.2278926,0.688737314,-0.469485283,-0.33198176,0.152003093,-0.243669081,0.075948853,-0.187085553
b2000,2.794415866,0.321928095,0.906890596,0.392317423,0,0.754887502,-1,-0.347923303,0.362570079,0,0.099535674,0.175849835,0.026472211,-0.140177658,1.857980995,1.392317423,0.321928095
b2001,1.378511623,0.678071905,0.485426827,-0.321928095,0.263034406,0.847996907,-0.321928095,0,-0.321928095,0,0.263034406,-0.321928095,-0.206450877,-0.206450877,0.847996907,1,0.485426827
b2002,1.137503524,1.378511623,0.485426827,-0.321928095,0.847996907,1,0,-0.415037499,-0.415037499,0.321928095,1.459431619,-0.584962501,-0.362570079,-0.169925001,0,0.847996907,0.678071905
b2003,0,1.584962501,1,0,1,1,0,-1,-1,0,1,-1.584962501,-1.584962501,-1.584962501,0,0,0
b2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2005,1,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0
b2007,0.654882827,0.647288769,0.340937061,-0.151912753,0.419637675,0.449517339,0.325447195,-0.873080775,-0.871019487,-0.106793923,0.528069603,-0.294983504,-0.049100768,0.153872812,-0.052718396,0.729847063,0.376654913
b2008,0.563633991,0.769266086,0.053439259,-1.382145618,-1.163135836,-1.123058396,-0.492703993,-1.62935662,-1.754887502,-0.054447784,-1.706524481,-0.355480655,-0.313660479,0.377235467,0.10496956,0.070821337,-0.03675855
b2009,1.146841388,1.415037499,0.680931559,-1.319068441,-1.276840205,-1.157100961,-0.157100961,-0.82115192,-1.503110747,0.074915707,0.808400732,-0.815767162,-1.15680408,0.05639917,0.38466385,-0.157100961,-0.046542586
b2010,0.289506617,0.415037499,0.415037499,-0.169925001,0.415037499,0.152003093,0.152003093,-0.652076697,-0.652076697,-0.137503524,0.540568381,-0.700439718,-0.2410081,-0.115477217,0,0.289506617,-0.169925001
b2011,0.150140349,0.107579887,0.293731203,0.081427599,0.331205908,0.472068444,-0.018736563,-0.055709433,-0.237039197,-0.033166864,-0.16175107,-0.126263773,0.195664322,0.116097065,-0.056955885,0.308838095,-0.157183333
b2012,2.081794091,3.126532406,2.081794091,1.396890153,1.023846742,1,1.201633861,2.321928095,1.280107919,0.440572591,1.146841388,0.832543254,0.630354404,0.740912779,1.321928095,2.779609932,1.568842835
b2013,2.539158811,3.584962501,2.614709844,1.554588852,1,0.64385619,1.209453366,2.684498174,1.893084796,-0.222392421,1.584962501,0.570315725,0.584962501,0.313157885,2.087462841,3.499845887,1.977279923
b2014,-1.473931188,-1.473931188,-0.836501268,-0.556393349,-0.736965594,-0.736965594,-0.943416472,1.321928095,2.321928095,0.584962501,0,0.237039197,0.550197083,-0.559427409,0.263034406,-0.473931188,-0.251538767
b2015,0.605721061,0.895976935,0.209792385,-1.038135129,-0.67556505,-0.419225296,-0.716207034,-1.325485914,-1.964896199,-0.316607763,0.373583072,-0.551642428,-0.612183969,0.269760269,0.012490944,-0.173064709,-0.75802721
b2016,0.38932738,0.595379117,0.283792966,-0.323889611,-0.148522525,-0.023716069,-0.007862118,-0.588102208,-0.61667136,0.349266803,-0.230780207,-0.183122304,0.018983103,0.179447776,0.113062664,-0.088933728,-0.546282033
b2017,1.159478214,1.79930265,1.355265279,-0.03796785,0.447458977,0.862496476,0.540568381,-0.347923303,-0.719892081,-0.163498732,0.893084796,-0.339486466,-0.134017348,0.101086125,0.405638801,0.628031223,0.820676301
b2018,-1,0,-0.736965594,0.584962501,0.765534746,1.137503524,1.321928095,0.415037499,0.736965594,0.415037499,-0.263034406,-0.263034406,0.115477217,0.584962501,-0.321928095,-0.152003093,0.263034406
b2019,-2.197708158,-2.086676846,0.082505838,0.783231108,1.265325697,1.836815717,1.558781449,0.680045047,2.212580699,1.729310621,0.920168096,0.341937693,0.724798692,0.136844909,-0.66414481,-0.666638665,0.658779622
b2020,-2.048363022,-2.098403704,-0.128416273,0.905833289,1.584962501,1.820880287,1.995037164,0.468843943,1.734655433,1.194087052,0.011495639,0.608539437,1.462918196,0.527135049,-0.649813645,-0.298341275,0.595493168
b2021,-2.06608919,-2.159198595,-0.412646952,0.812472682,1.58016949,1.884223685,1.664097871,0.672835257,1.605721061,0.63294253,-0.154328146,0.758498756,1.627712148,0.483876376,-0.639824436,-0.347270943,0.508819646
b2022,-1.941324093,-1.962385708,-0.321928095,0.841935154,1.485426827,1.795641501,1.405478671,1.077167861,1.901596296,0.046794211,-0.185866545,0.980263782,1.656347134,0.340624189,-0.50295409,-0.42779673,0.657510583
b2023,-2,-1.847996907,0.039528364,0.896164189,1.273018494,1.530514717,1.187627003,1.047305715,2.180572246,-0.206450877,0,0.736965594,1.359895945,-0.0489096,-0.263034406,-0.362570079,0.91753784
b2024,-1.969626351,-1.969626351,-0.031026896,0.888354644,1.11783649,1.399607459,1.290901199,1.041820176,2.732716121,0.234465254,-0.628031223,0.736965594,1.347923303,0.313157885,-0.128324097,-0.232660757,1
b2025,-1.88810712,-2,-0.267695783,0.58883551,0.721760723,1.164744762,0.827163403,1.03562391,2.580145484,0.070389328,-0.943416472,0.539235227,0.900718121,-0.126177106,-0.140415119,-0.212729324,1.014470483
b2026,-1.472633801,-1.440572591,-0.186815999,0.547487795,0.816504359,1.575194724,0.70268446,1.046012398,2.239465935,-0.111031312,-0.565062943,0.609624555,0.711874613,-0.157541277,-0.109163443,-0.078002512,1.065653239
b2027,0.386633784,0.308631272,0.549228289,-0.520256811,-0.013296823,-0.437267447,-0.501397784,0.455369593,0.007417472,-0.400240497,-0.577545029,-0.125077133,0,-0.628031223,0.174330181,0.108332622,0.174330181
b2028,-0.656045599,-0.115477217,-0.571156701,-0.308122295,0.742503778,1.700439718,-0.571156701,0.060120992,-0.062735755,-0.197036847,-0.38466385,-0.294743266,0.231325546,0.120294234,-0.176877762,0.725825037,0.027480736
b2029,-0.188351765,-0.086835937,-0.35542164,-0.613331014,-0.410363177,-0.227753115,0.205380331,-0.369589022,-0.286668062,0.052315197,0.151576828,-0.256603081,-0.114371764,-0.218605818,0.066658094,0.161203731,-0.232460118
b2030,-0.079727192,-0.096215315,-0.087947699,0.355658952,0.355658952,0.466465738,-0.199308808,-0.025090981,-0.076621282,0.142019005,0.389946518,-0.213304549,0.092682003,0.143086956,-0.155454519,0.432384743,0.331205908
b2032,-0.6387852,-0.405586024,-0.286799871,-0.204888674,0.186536268,0.071356606,-0.730208228,0.253553353,0.172023467,-0.057844075,-0.956560739,0.275443193,0.491070936,0.242360838,-0.223747701,0.508464363,-0.13628486
b2033,-0.566346823,-0.459431619,-0.289506617,-0.233363539,0.440572591,-0.018859027,-0.622930351,0.572251449,0.717856771,0.366782331,-0.633217669,0.148863386,0.584962501,0.367208974,0.009337865,0.591194454,-0.222392421
b2034,-0.373814837,-0.148522525,-0.047828525,-0.047828525,0.244622369,0,-0.546282033,0.605721061,0.498805857,0.031026896,-0.064130337,0.212993723,0.506352666,0.254813899,0.031026896,0.626185163,0.061400545
b2035,-0.480625841,-0.074000581,-0.074000581,0.023846742,0.180572246,0.115477217,-0.549338591,0.434402824,0.31410859,0.075948853,-0.080170349,0.181838323,0.308950241,0.083657929,-0.024247546,0.552541023,0.047305715
b2036,-0.231325546,0,0.199308808,0.289506617,0.245112498,0.152003093,-0.231325546,0.392317423,0.584962501,0.169925001,0.906890596,0.142019005,0.389946518,0.311944006,-0.111031312,0.374395515,-0.054447784
b2037,0.02774499,0.279283757,0.146389487,-0.210767096,0.196142522,0.041419927,-0.401098308,0.38827059,0.321928095,0.041820176,0.745427173,0.127379306,0.117183539,0,0.068386975,0.570887316,0.158989524
b2038,-0.166649869,0.125530882,0.101283336,-0.196397213,0.347923303,0.025995209,-0.196397213,0.125530882,0.788495895,0.2410081,0.479167837,0.321928095,0.402098444,0.382469637,0,0.522421035,0.263034406
b2039,-0.144389909,-0.182864057,-0.106915204,-0.144389909,0.067114196,-0.144389909,-0.304854582,0.044394119,0.321928095,-0.093109404,0.832890014,-0.028569152,0.160464672,-0.148863386,-0.106915204,0.490325627,0.131244533
b2040,-0.257222405,-0.130110488,-0.260389685,-0.414155387,0.157815094,-0.225926275,-0.31203529,0.419472471,0.340288632,0.014144182,0.142019005,-0.103663559,-0.081104968,-0.481968507,0.005284603,0.437364586,0.222770536
b2041,0.142293882,0.234905033,0.286304185,-0.346324749,0.41063232,0.026152288,-0.207804885,0.187278568,0.589716031,0.708110731,0.580193257,0.337441094,0.470026734,0.047934477,0.212303604,0.436863862,0.212303604
b2042,0.091943419,-0.02565619,-0.283866676,-0.932115422,-0.598589001,-0.713424593,-0.528444177,-0.658575729,-1.136277264,-0.162125391,-0.36362199,-0.269920791,-0.206891328,-0.011495639,0.043417711,-0.300473421,-0.265409772
b2043,0.485426827,0.678071905,0.180572246,-0.906890596,-0.447458977,-0.099535674,-0.321928095,-1.064130337,-0.938599455,0.061400545,-0.61667136,-0.378511623,-0.2410081,0.106915204,0,0.341036918,0.093109404
b2044,0,0,0,0,0.222392421,0,0.222392421,0,0.263034406,0,-0.321928095,-0.485426827,-0.222392421,-0.222392421,-0.263034406,0,-0.263034406
b2045,-0.192645078,0,-0.192645078,0,-0.192645078,0,0,0.152003093,0,-0.169925001,-0.584962501,0,-0.192645078,0.169925001,-0.192645078,0,0
b2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2047,0,0.415037499,-0.584962501,-0.584962501,-0.584962501,-0.584962501,-0.584962501,-0.415037499,-0.415037499,-0.415037499,0.321928095,-0.584962501,-0.584962501,0,-0.584962501,0,-0.584962501
b2048,0.321928095,1.169925001,0,0,0,0,0,-0.678071905,-1,0,0.700439718,-1,-1,0.222392421,0,0.321928095,0
b2049,0.584962501,1,0,0,0,0,0,-0.584962501,-0.584962501,-0.584962501,0,-1,-1,0.584962501,0,0,0
b2050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
b2051,1,1,1,1.584962501,1,0,1,1,1,1,1,0,0,1,0,0,1
b2052,0,0,0,0.847996907,-0.736965594,-0.736965594,0.263034406,0.807354922,0.169925001,-0.415037499,0.169925001,-0.263034406,-0.584962501,0.415037499,-0.321928095,-0.736965594,-0.736965594
b2053,0,0.263034406,-0.321928095,0.847996907,-0.736965594,-0.736965594,0,0.152003093,-0.169925001,-0.584962501,0.289506617,-0.584962501,-0.584962501,0.415037499,-0.321928095,-0.736965594,-0.736965594
b2054,-0.263034406,0.584962501,-0.263034406,0.584962501,-0.584962501,-1,0,0,-0.137503524,0,0.347923303,-0.485426827,-0.807354922,0.192645078,-0.584962501,-1,-1
b2055,0,9.869208251,0,9.869208251,0,0,0,0,0,0,1,0,0,9.869208251,0,0,0
b2056,9.869208251,9.869208251,9.869208251,9.869208251,0,0,0,0,0,0,0,0,0,0,0,0,0
b2057,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
b2058,0,0,0,0,0,0,0,0,0,0,0,0,9.869208251,9.869208251,0,0,0
b2059,0,0.584962501,0,0,0,-1,0,0,-0.584962501,-0.584962501,0.415037499,-1,0,0.584962501,0,0,-1
b2060,0,0,-1,0,-1,-1,-1,-0.584962501,-0.584962501,-0.584962501,0,0,0,1,-1,-1,-1
b2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2062,9.869208251,9.869208251,0,9.869208251,0,0,0,0,0,0,1.584962501,0,0,9.869208251,0,0,0
b2063,0.222392421,-0.192645078,0.196397213,-0.375509135,-0.455679484,-0.061400545,0.142957954,-0.561878888,-0.462343214,0.293731203,-0.399607459,0,0.106915204,0.269186633,0.115477217,-0.337034987,-0.158697746
b2064,0.144389909,0.074000581,0.074000581,0,0.109624491,0.074000581,0,-0.137503524,-0.1740294,-0.137503524,0.373458396,-0.134301092,0,0.062735755,0.109624491,0.074000581,0.037474705
b2065,-0.4639471,-0.391190757,-0.540568381,-0.255838904,-0.074000581,0.336283388,-0.192645078,-0.093109404,-0.540568381,-0.263034406,0.554588852,-0.584962501,-0.255257055,-0.179706022,-0.344648171,0.121015401,0
b2066,0,-0.182864057,0.335603032,-0.106915204,0.131244533,0.099535674,-0.222392421,0.601450624,0.56828376,0.142019005,0.351472371,-0.093109404,-0.117356951,-0.272079545,0.162271429,0.222392421,0.222392421
b2067,0.157541277,0.080919995,0.106915204,0.469485283,-0.115477217,0.106915204,-0.056583528,0.130396637,0.329705445,0.216811389,-0.402098444,-0.11783649,-0.246160587,-0.028569152,0.132450296,-0.2410081,-0.056583528
b2068,0,-0.152003093,0,-0.736965594,-0.321928095,0.137503524,-0.152003093,-1.115477217,-0.893084796,0,-0.115477217,0,0.169925001,0,-0.152003093,0,-0.514573173
b2069,-1,-1,-0.415037499,0,-0.415037499,-1,-0.415037499,0,1.584962501,0,1,0.415037499,0.736965594,0.415037499,0,-0.415037499,-1
b2070,0.847996907,1,0.847996907,0,0.847996907,0.847996907,0.263034406,-0.321928095,-0.321928095,0.263034406,1.263034406,-0.415037499,-0.192645078,0.169925001,0.485426827,1,0.485426827
b2071,1.321928095,1.169925001,1,-1,-0.415037499,-0.415037499,0,0,-0.584962501,0.874469118,0.736965594,-1,-0.584962501,0,0.584962501,0.321928095,0
b2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2073,9.869208251,9.869208251,9.869208251,0,9.869208251,0,9.869208251,9.869208251,9.869208251,0,9.869208251,0,0,0,9.869208251,9.869208251,9.869208251
b2074,0.245112498,0.332575339,-0.111031312,-0.94753258,-0.754887502,-0.847996907,-0.054447784,-0.514573173,-0.798366139,-0.036525876,0.137503524,-0.283792966,-0.485426827,-0.106915204,0,-0.295455884,-0.295455884
